CO_ART;ART DES;CAT;GENERAL;SUB CAT ;LIN;SUB-LIN;MODELO;COLOR;TALLA;MARCA;NUM-REG;REF;CANT UNI_BULTO;TOT-BULTOS;UNI-BLTOS;TOT-UNI;FALTANTES;NOTA;PRECIO COSTO;PRECIO VENTA;CO_SENCAMER;IVA;RIF_LIMPIO;ID_USER;MODELO
FNV44F666-30003;ZAPATO FASHION NEGRO VERDE;1;402;201;301;501;690;7165;144;13;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;F666
CN36CVBT-10001;BOTIN CONVERSE NEGRO ;1;401;201;301;502;644;7011;136;4;;;3;;;;;;1;25;0005700003577CI11;1;25998807;5;CVBT
CN37CVBT-10001;BOTIN CONVERSE NEGRO ;1;401;201;301;502;644;7011;137;4;;;4;;;;;;1;25;0005700003577CI11;1;25998807;5;CVBT
CN38CVBT-10001;BOTIN CONVERSE NEGRO ;1;401;201;301;502;644;7011;138;4;;;5;;;;;;1;25;0005700003577CI11;1;25998807;5;CVBT
CN39CVBT-10001;BOTIN CONVERSE NEGRO ;1;401;201;301;502;644;7011;139;4;;;5;;;;;;1;25;0005700003577CI11;1;25998807;5;CVBT
CN40CVBT-10001;BOTIN CONVERSE NEGRO ;1;401;201;301;502;644;7011;140;4;;;3;;;;;;1;25;0005700003577CI11;1;25998807;5;CVBT
CB36CVBT-20002;BOTIN CONVERSE BLANCO;1;401;201;301;502;644;7009;136;4;;;3;;;;;;1;25;0005700003577CI11;1;25998807;5;CVBT
CB37CVBT-20002;BOTIN CONVERSE BLANCO;1;401;201;301;502;644;7009;137;4;;;4;;;;;;1;25;0005700003577CI11;1;25998807;5;CVBT
CB38CVBT-20002;BOTIN CONVERSE BLANCO;1;401;201;301;502;644;7009;138;4;;;5;;;;;;1;25;0005700003577CI11;1;25998807;5;CVBT
CB39CVBT-20002;BOTIN CONVERSE BLANCO;1;401;201;301;502;644;7009;139;4;;;5;;;;;;1;25;0005700003577CI11;1;25998807;5;CVBT
CB40CVBT-20002;BOTIN CONVERSE BLANCO;1;401;201;301;502;644;7009;140;4;;;3;;;;;;1;25;0005700003577CI11;1;25998807;5;CVBT
CB36CVCB-10001;ZAPATO CORTE BAJO CONVERSE BLANCO;1;401;201;301;501;644;7009;136;4;;;2;;;;;;1;25;0005700003577CI11;1;25998807;5;CVCB
CB37CVCB-10001;ZAPATO CORTE BAJO CONVERSE BLANCO;1;401;201;301;501;644;7009;137;4;;;3;;;;;;1;25;0005700003577CI11;1;25998807;5;CVCB
CB38CVCB-10001;ZAPATO CORTE BAJO CONVERSE BLANCO;1;401;201;301;501;644;7009;138;4;;;3;;;;;;1;25;0005700003577CI11;1;25998807;5;CVCB
CB39CVCB-10001;ZAPATO CORTE BAJO CONVERSE BLANCO;1;401;201;301;501;644;7009;139;4;;;2;;;;;;1;25;0005700003577CI11;1;25998807;5;CVCB
CB40CVCB-10001;ZAPATO CORTE BAJO CONVERSE BLANCO;1;401;201;301;501;644;7009;140;4;;;2;;;;;;1;25;0005700003577CI11;1;25998807;5;CVCB
CN36CVCB-20002;ZAPATO CORTE BAJO CONVERSE NEGRO;1;401;201;301;501;644;7011;136;4;;;2;;;;;;1;25;0005700003577CI11;1;25998807;5;CVCB
CN37CVCB-20002;ZAPATO CORTE BAJO CONVERSE NEGRO;1;401;201;301;501;644;7011;137;4;;;3;;;;;;1;25;0005700003577CI11;1;25998807;5;CVCB
CN38CVCB-20002;ZAPATO CORTE BAJO CONVERSE NEGRO;1;401;201;301;501;644;7011;138;4;;;3;;;;;;1;25;0005700003577CI11;1;25998807;5;CVCB
CN39CVCB-20002;ZAPATO CORTE BAJO CONVERSE NEGRO;1;401;201;301;501;644;7011;139;4;;;2;;;;;;1;25;0005700003577CI11;1;25998807;5;CVCB
CN40CVCB-20002;ZAPATO CORTE BAJO CONVERSE NEGRO;1;401;201;301;501;644;7011;140;4;;;2;;;;;;1;25;0005700003577CI11;1;25998807;5;CVCB
CN36CVSA-10001;BOTIN CONVERSE NEGRO SA;1;401;201;301;502;644;7011;136;4;;;2;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CN37CVSA-10001;BOTIN CONVERSE NEGRO SA;1;401;201;301;502;644;7011;137;4;;;3;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CN38CVSA-10001;BOTIN CONVERSE NEGRO SA;1;401;201;301;502;644;7011;138;4;;;3;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CN39CVSA-10001;BOTIN CONVERSE NEGRO SA;1;401;201;301;502;644;7011;139;4;;;2;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CN40CVSA-10001;BOTIN CONVERSE NEGRO SA;1;401;201;301;502;644;7011;140;4;;;2;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CB36CVSA-20002;BOTIN CONVERSE BLANCO SA;1;401;201;301;502;644;7009;136;4;;;2;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CB37CVSA-20002;BOTIN CONVERSE BLANCO SA;1;401;201;301;502;644;7009;137;4;;;3;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CB38CVSA-20002;BOTIN CONVERSE BLANCO SA;1;401;201;301;502;644;7009;138;4;;;3;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CB39CVSA-20002;BOTIN CONVERSE BLANCO SA;1;401;201;301;502;644;7009;139;4;;;2;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CB40CVSA-20002;BOTIN CONVERSE BLANCO SA;1;401;201;301;502;644;7009;140;4;;;2;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CAM36CVSA-30003;BOTIN CONVERSE AZUL MARINO SA;1;401;201;301;502;644;7028;136;4;;;3;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CAM37CVSA-30003;BOTIN CONVERSE AZUL MARINO SA;1;401;201;301;502;644;7028;137;4;;;4;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CAM38CVSA-30003;BOTIN CONVERSE AZUL MARINO SA;1;401;201;301;502;644;7028;138;4;;;5;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CAM39CVSA-30003;BOTIN CONVERSE AZUL MARINO SA;1;401;201;301;502;644;7028;139;4;;;5;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CAM40CVSA-30003;BOTIN CONVERSE AZUL MARINO SA;1;401;201;301;502;644;7028;140;4;;;3;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CVM36CVSA-40004;BOTIN CONVERSE VERDE MILITAR SA;1;401;201;301;502;644;7007;136;4;;;3;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CVM37CVSA-40004;BOTIN CONVERSE VERDE MILITAR SA;1;401;201;301;502;644;7007;137;4;;;4;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CVM38CVSA-40004;BOTIN CONVERSE VERDE MILITAR SA;1;401;201;301;502;644;7007;138;4;;;5;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CVM39CVSA-40004;BOTIN CONVERSE VERDE MILITAR SA;1;401;201;301;502;644;7007;139;4;;;5;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CVM40CVSA-40004;BOTIN CONVERSE VERDE MILITAR SA;1;401;201;301;502;644;7007;140;4;;;3;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CR36CVSA-50005;BOTIN CONVERSE ROJO SA;1;401;201;301;502;644;7084;136;4;;;2;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CR37CVSA-50005;BOTIN CONVERSE ROJO SA;1;401;201;301;502;644;7084;137;4;;;3;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CR38CVSA-50005;BOTIN CONVERSE ROJO SA;1;401;201;301;502;644;7084;138;4;;;3;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CR39CVSA-50005;BOTIN CONVERSE ROJO SA;1;401;201;301;502;644;7084;139;4;;;2;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
CR40CVSA-50005;BOTIN CONVERSE ROJO SA;1;401;201;301;502;644;7084;140;4;;;2;;;;;;1;25;0005700003577CI11;1;25998807;5;CVSA
FNR40F666-40004;ZAPATO FASHION NEGRO ROJO;1;402;201;301;501;690;7099;140;13;;;1;;;;;;1;25;0005700003577CI11;1;25998807;5;F666
FNR41F666-40004;ZAPATO FASHION NEGRO ROJO;1;402;201;301;501;690;7099;141;13;;;1;;;;;;1;15;0005700003577CI11;1;25998807;5;F666
FNR42F666-40004;ZAPATO FASHION NEGRO ROJO;1;402;201;301;501;690;7099;142;13;;;2;;;;;;1;15;0005700003577CI11;1;25998807;5;F666
FNR43F666-40004;ZAPATO FASHION NEGRO ROJO;1;402;201;301;501;690;7099;143;13;;;2;;;;;;1;15;0005700003577CI11;1;25998807;5;F666
FNR44F666-40004;ZAPATO FASHION NEGRO ROJO;1;402;201;301;501;690;7099;144;13;;;1;;;;;;1;15;0005700003577CI11;1;25998807;5;F666
FNR45F666-40004;ZAPATO FASHION NEGRO ROJO;1;402;201;301;501;690;7099;145;13;;;1;;;;;;1;15;0005700003577CI11;1;25998807;5;F666
AN40AD0002-30031;ZAPATO CORTE BAJO ADIDAS BAD BUNNY NEGRO;1;402;201;301;501;618;7011;140;6;;;1;;;;;;1;60;0005700003577CI11;1;25998807;5;AD0002
AN41AD0002-30031;ZAPATO CORTE BAJO ADIDAS BAD BUNNY NEGRO;1;402;201;301;501;618;7011;141;6;;;2;;;;;;1;60;0005700003577CI11;1;25998807;5;AD0002
AN42AD0002-30031;ZAPATO CORTE BAJO ADIDAS BAD BUNNY NEGRO;1;402;201;301;501;618;7011;142;6;;;3;;;;;;1;60;0005700003577CI11;1;25998807;5;AD0002
AN43AD0002-30031;ZAPATO CORTE BAJO ADIDAS BAD BUNNY NEGRO;1;402;201;301;501;618;7011;143;6;;;3;;;;;;1;60;0005700003577CI11;1;25998807;5;AD0002
AN44AD0002-30031;ZAPATO CORTE BAJO ADIDAS BAD BUNNY NEGRO;1;402;201;301;501;618;7011;144;6;;;2;;;;;;1;60;0005700003577CI11;1;25998807;5;AD0002
AN45AD0002-30031;ZAPATO CORTE BAJO ADIDAS BAD BUNNY NEGRO;1;402;201;301;501;618;7011;145;6;;;1;;;;;;1;60;0005700003577CI11;1;25998807;5;AD0002
AB36STAR-10001;ZAPATOS ADIDAS SUPER STAR BLANCO;1;401;201;301;501;614;7009;136;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
AB37STAR-10001;ZAPATOS ADIDAS SUPER STAR BLANCO;1;401;201;301;501;614;7009;137;6;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
AB38STAR-10001;ZAPATOS ADIDAS SUPER STAR BLANCO;1;401;201;301;501;614;7009;138;6;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
AB39STAR-10001;ZAPATOS ADIDAS SUPER STAR BLANCO;1;401;201;301;501;614;7009;139;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
AB40STAR-10001;ZAPATOS ADIDAS SUPER STAR BLANCO;1;401;201;301;501;614;7009;140;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
AB41STAR-10001;ZAPATOS ADIDAS SUPER STAR BLANCO;1;402;201;301;501;614;7009;141;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
AB42STAR-10001;ZAPATOS ADIDAS SUPER STAR BLANCO;1;402;201;301;501;614;7009;142;6;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
AB43STAR-10001;ZAPATOS ADIDAS SUPER STAR BLANCO;1;402;201;301;501;614;7009;143;6;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
AB44STAR-10001;ZAPATOS ADIDAS SUPER STAR BLANCO;1;402;201;301;501;614;7009;144;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
AB45STAR-10001;ZAPATOS ADIDAS SUPER STAR BLANCO;1;402;201;301;501;614;7009;145;6;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABN36STAR-20002;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO;1;401;201;301;501;614;7047;136;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABN37STAR-20002;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO;1;401;201;301;501;614;7047;137;6;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABN38STAR-20002;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO;1;401;201;301;501;614;7047;138;6;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABN39STAR-20002;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO;1;401;201;301;501;614;7047;139;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABN40STAR-20002;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO;1;401;201;301;501;614;7047;140;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABN41STAR-20002;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO;1;402;201;301;501;614;7047;141;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABN42STAR-20002;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO;1;402;201;301;501;614;7047;142;6;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABN43STAR-20002;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO;1;402;201;301;501;614;7047;143;6;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABN44STAR-20002;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO;1;402;201;301;501;614;7047;144;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABN45STAR-20002;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO;1;402;201;301;501;614;7047;145;6;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ANB36STAR-30003;ZAPATOS ADIDAS SUPER STAR NEGRO BLANCO;1;401;201;301;501;614;7039;136;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ANB37STAR-30003;ZAPATOS ADIDAS SUPER STAR NEGRO BLANCO;1;401;201;301;501;614;7039;137;6;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ANB38STAR-30003;ZAPATOS ADIDAS SUPER STAR NEGRO BLANCO;1;401;201;301;501;614;7039;138;6;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ANB39STAR-30003;ZAPATOS ADIDAS SUPER STAR NEGRO BLANCO;1;401;201;301;501;614;7039;139;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ANB40STAR-30003;ZAPATOS ADIDAS SUPER STAR NEGRO BLANCO;1;401;201;301;501;614;7039;140;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ANB41STAR-30003;ZAPATOS ADIDAS SUPER STAR NEGRO BLANCO;1;402;201;301;501;614;7039;141;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ANB42STAR-30003;ZAPATOS ADIDAS SUPER STAR NEGRO BLANCO;1;402;201;301;501;614;7039;142;6;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ANB43STAR-30003;ZAPATOS ADIDAS SUPER STAR NEGRO BLANCO;1;402;201;301;501;614;7039;143;6;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ANB44STAR-30003;ZAPATOS ADIDAS SUPER STAR NEGRO BLANCO;1;402;201;301;501;614;7039;144;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ANB45STAR-30003;ZAPATOS ADIDAS SUPER STAR NEGRO BLANCO;1;402;201;301;501;614;7039;145;6;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABT36STAR-40004;ZAPATOS ADIDAS SUPER STAR BLANCO TORNASOL;1;401;201;301;501;614;7170;136;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABT37STAR-40004;ZAPATOS ADIDAS SUPER STAR BLANCO TORNASOL;1;401;201;301;501;614;7170;137;6;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABT38STAR-40004;ZAPATOS ADIDAS SUPER STAR BLANCO TORNASOL;1;401;201;301;501;614;7170;138;6;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABT39STAR-40004;ZAPATOS ADIDAS SUPER STAR BLANCO TORNASOL;1;401;201;301;501;614;7170;139;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABT40STAR-40004;ZAPATOS ADIDAS SUPER STAR BLANCO TORNASOL;1;401;201;301;501;614;7170;140;6;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABNR36STAR-50005;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO ROJO;1;401;201;301;501;614;7253;136;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABNR37STAR-50005;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO ROJO;1;401;201;301;501;614;7253;137;6;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABNR38STAR-50005;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO ROJO;1;401;201;301;501;614;7253;138;6;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABNR39STAR-50005;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO ROJO;1;401;201;301;501;614;7253;139;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABNR40STAR-50005;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO ROJO;1;401;201;301;501;614;7253;140;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABNR41STAR-50005;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO ROJO;1;402;201;301;501;614;7253;141;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABNR42STAR-50005;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO ROJO;1;402;201;301;501;614;7253;142;6;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABNR43STAR-50005;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO ROJO;1;402;201;301;501;614;7253;143;6;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABNR44STAR-50005;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO ROJO;1;402;201;301;501;614;7253;144;6;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
ABNR45STAR-50005;ZAPATOS ADIDAS SUPER STAR BLANCO NEGRO ROJO;1;402;201;301;501;614;7253;145;6;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;STAR
NBN36AIR-10001;ZAPATOS NIKE AIR FORCE ONE BLANCO NARANJA GUCCI;1;401;201;301;501;691;7168;136;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBN37AIR-10001;ZAPATOS NIKE AIR FORCE ONE BLANCO NARANJA GUCCI;1;401;201;301;501;691;7168;137;1;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBN38AIR-10001;ZAPATOS NIKE AIR FORCE ONE BLANCO NARANJA GUCCI;1;401;201;301;501;691;7168;138;1;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBN39AIR-10001;ZAPATOS NIKE AIR FORCE ONE BLANCO NARANJA GUCCI;1;401;201;301;501;691;7168;139;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBN40AIR-10001;ZAPATOS NIKE AIR FORCE ONE BLANCO NARANJA GUCCI;1;401;201;301;501;691;7168;140;1;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NA36AIR-20002;ZAPATOS NIKE AIR FORCE ONE AZUL DIOR;1;401;201;301;501;691;7085;136;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NA37AIR-20002;ZAPATOS NIKE AIR FORCE ONE AZUL DIOR;1;401;201;301;501;691;7085;137;1;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NA38AIR-20002;ZAPATOS NIKE AIR FORCE ONE AZUL DIOR;1;401;201;301;501;691;7085;138;1;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NA39AIR-20002;ZAPATOS NIKE AIR FORCE ONE AZUL DIOR;1;401;201;301;501;691;7085;139;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NA40AIR-20002;ZAPATOS NIKE AIR FORCE ONE AZUL DIOR;1;401;201;301;501;691;7085;140;1;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBA36AIR-30003;ZAPATOS NIKE AIR FORCE ONE BLANCO ARCOIRIS;1;401;201;301;501;691;7343;136;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBA37AIR-30003;ZAPATOS NIKE AIR FORCE ONE BLANCO ARCOIRIS;1;401;201;301;501;691;7343;137;1;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBA38AIR-30003;ZAPATOS NIKE AIR FORCE ONE BLANCO ARCOIRIS;1;401;201;301;501;691;7343;138;1;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBA39AIR-30003;ZAPATOS NIKE AIR FORCE ONE BLANCO ARCOIRIS;1;401;201;301;501;691;7343;139;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBA40AIR-30003;ZAPATOS NIKE AIR FORCE ONE BLANCO ARCOIRIS;1;401;201;301;501;691;7343;140;1;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBC36AIR-40004;ZAPATOS NIKE AIR FORCE ONE BLANCO COLORES LV;1;401;201;301;501;691;7009;136;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBC37AIR-40004;ZAPATOS NIKE AIR FORCE ONE BLANCO COLORES LV;1;401;201;301;501;691;7009;137;1;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBC38AIR-40004;ZAPATOS NIKE AIR FORCE ONE BLANCO COLORES LV;1;401;201;301;501;691;7009;138;1;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBC39AIR-40004;ZAPATOS NIKE AIR FORCE ONE BLANCO COLORES LV;1;401;201;301;501;691;7009;139;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBC40AIR-40004;ZAPATOS NIKE AIR FORCE ONE BLANCO COLORES LV;1;401;201;301;501;691;7009;140;1;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBA36AIR-50005;ZAPATOS NIKE AIR FORCE ONE BLANCO AZUL LV;1;401;201;301;501;691;7071;136;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBA37AIR-50005;ZAPATOS NIKE AIR FORCE ONE BLANCO AZUL LV;1;401;201;301;501;691;7071;137;1;;;3;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBA38AIR-50005;ZAPATOS NIKE AIR FORCE ONE BLANCO AZUL LV;1;401;201;301;501;691;7071;138;1;;;4;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBA39AIR-50005;ZAPATOS NIKE AIR FORCE ONE BLANCO AZUL LV;1;401;201;301;501;691;7071;139;1;;;2;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
NBA40AIR-50005;ZAPATOS NIKE AIR FORCE ONE BLANCO AZUL LV;1;401;201;301;501;691;7071;140;1;;;1;;;;;;1;20;0005700003577CI11;1;25998807;5;AIR
